"gene_id" "GSM158644.CEL"
"HNRNPM" 8.12909317016602
"HNRNPR" 10.9316297793961
"HNRNPU" 10.6111763016144
"HNRNPUL1" 9.78718948364258
"HNRNPUL2" 6.28538
"HOMER1" 7.67782
"HOMER2" 7.8928
"HOMER3" 7.4061450958252
"HOOK1" 6.9088
"HOOK2" 9.04856
"HOPX" 6.86411
"HOXA1" 6.5951
"HOXA10" 7.86612892150879
"HOXA11" 8.1489829173017
"HOXA2" 6.04064
"HOXA3" 6.64214
"HOXA4" 7.45964
"HOXA5" 8.29547
"HOXA6" 6.06784
"HOXA7" 5.79059
"HOXB1" 7.77713
"HOXB13" 6.5684
"HOXB2" 9.86504
"HOXB3" 6.21403
"HOXB5" 8.09616626429464
"HOXB6" 6.53518486022949
"HOXB7" 7.62928890679973
"HOXB8" 5.48411
"HOXB9" 5.14977
"HOXC10" 7.87126
"HOXC11" 8.8945
"HOXC13" 6.99906
"HOXC4" 7.37658
"HOXC5" 8.1621
"HOXC6" 8.3874
"HOXC8" 7.44877
"HOXD1" 8.57281865195251
"HOXD10" 6.26847
"HOXD11" 7.36062
"HOXD12" 5.22146
"HOXD13" 6.32645404250667
"HOXD3" 6.10914897918701
"HOXD4" 7.16671
"HOXD9" 7.74546384811401
"HP" 6.07329
"HP1BP3" 8.21689
"HPCA" 5.85419
"HPCAL1" 9.09230254855722
"HPCAL4" 7.03689838420793
"HPD" 5.81492
"HPGD" 6.79280208882721
"HPGDS" 6.31335
"HPN" 6.89201
"HPR" 6.1065
"HPRT1" 9.24453
"HPS1" 8.51374192790295
"HPS4" 7.61245203018188
"HPS5" 5.88258
"HPS6" 8.28008
"HPSE" 6.76544
"HPSE2" 7.18717
"HPX" 8.57997241296941
"HR" 8.28305762226292
"HRAS" 6.48433
"HRASLS" 6.90500450134277
"HRASLS2" 8.33666661197669
"HRC" 6.51046
"HRG" 7.22887659072876
"HRH1" 7.51275817047148
"HRH2" 7.00961
"HRH3" 7.73837947845459
"HRH4" 6.16024398803711
"HRK" 6.67859315872192
"HRSP12" 7.07561
"HS1BP3" 9.41803
"HS2ST1" 8.15757589804897
"HS3ST1" 6.32223129272461
"HS3ST2" 7.95104
"HS3ST3A1" 5.53565
"HS3ST3B1" 5.7157
"HS6ST1" 6.32690095901489
"HSBP1" 10.2349605560303
"HSD11B1" 7.35666
"HSD11B2" 7.32023
"HSD17B1" 5.22294
"HSD17B10" 10.1768
"HSD17B11" 7.45478
"HSD17B12" 10.4611
"HSD17B14" 6.84311
"HSD17B2" 8.24143
"HSD17B3" 6.71796
"HSD17B4" 9.11684
"HSD17B6" 6.52536010742188
"HSD17B7" 8.74737
"HSD17B8" 8.84189
"HSD3B1" 5.7154
"HSD3B2" 6.3994
"HSDL2" 9.50406770202064
"HSF1" 7.62527132034302
"HSF2" 5.69576740264893
"HSF2BP" 7.16501
"HSF4" 7.42457
"HSP90AA1" 13.1068775723986
"HSP90AB1" 9.66174602508545
"HSP90B1" 8.14876901467153
"HSPA12A" 7.10462331771851
"HSPA13" 7.50623511714885
"HSPA14" 7.99869
"HSPA1L" 7.12588
"HSPA2" 9.01659
"HSPA4" 9.74400923945798
"HSPA4L" 5.43101
"HSPA5" 8.4794
"HSPA6" 8.69718344699912
"HSPA9" 9.97124570430823
"HSPB1" 8.23522
"HSPB11" 10.7093984978377
"HSPB2" 7.74767
"HSPB3" 6.63611
"HSPB6" 8.45065
"HSPB7" 8.11718
"HSPB8" 9.45008
"HSPBAP1" 7.33896
"HSPBP1" 8.5242
"HSPD1" 10.8222376816635
"HSPE1" 8.42794
"HSPG2" 7.65578658195938
"HSPH1" 9.05667972564697
"HTATIP2" 7.80266615945257
"HTATSF1" 7.9302073004331
"HTN1" 5.61629
"HTN3" 5.58792
"HTR1A" 7.39251
"HTR1B" 7.68716
"HTR1D" 7.16999
"HTR1E" 6.77515
"HTR1F" 6.25803
"HTR2A" 5.70614671707153
"HTR2B" 5.77944
"HTR2C" 4.99021339416504
"HTR3A" 7.95130777359009
"HTR3B" 6.98407
"HTR4" 8.89333723451853
"HTR5A" 6.21643
"HTR6" 7.16825
"HTR7" 7.29263668411402
"HTR7P1" 5.56382
"HTRA1" 8.7987
"HTRA2" 8.48386287689209
"HTT" 8.58352607012968
"HUNK" 6.15452
"HUS1" 8.56820392608643
"HUWE1" 13.5128307342529
"HYAL1" 7.53927
"HYAL2" 6.90472
"HYAL3" 7.06809
"HYAL4" 6.72221
"HYDIN" 6.3807
"HYI" 7.94607
"HYMAI" 6.15335
"HYOU1" 9.66323
"HYPK" 9.11183
"HYPM" 7.33805
"IAPP" 6.52066
"IARS" 9.45857
"IARS2" 9.06706
"IBA57" 7.4246
"IBSP" 6.23487
"IBTK" 7.39487314224243
"ICA1" 8.57877044056339
"ICAM1" 8.3612060546875
"ICAM2" 7.2519
"ICAM3" 7.88528
"ICAM4" 5.16204
"ICAM5" 5.94168
"ICE1" 8.03165
"ICE2" 6.89122
"ICK" 4.58874
"ICMT" 9.07511711120605
"ICOS" 5.65263
"ICOSLG" 8.42944606592805
"ICT1" 7.9481
"ID1" 7.17088
"ID2" 9.25912792950703
"ID2B" 5.07958
"ID3" 7.37569
"ID4" 8.3227424621582
"IDE" 8.53346877619443
"IDH1" 10.1182
"IDH2" 8.92566553113712
"IDH3A" 7.49728106376367
"IDH3B" 9.93238598799196
"IDH3G" 8.95959348348212
"IDI1" 8.96523571014404
"IDI2-AS1" 5.83565
"IDO1" 7.91064
"IDS" 9.55594671908854
"IDUA" 7.58918453896871
"IER2" 11.3268
"IER3" 12.3145
"IER3IP1" 8.14664
"IER5" 10.5343
"IFFO1" 8.23656300109558
"IFI16" 7.39343383985345
"IFI27" 7.10257
"IFI35" 7.71274
"IFI44" 6.8354710025578
"IFI44L" 6.53743
"IFI6" 7.55256
"IFIH1" 6.29267008300787
"IFIT1" 6.40887
"IFIT2" 8.1244
"IFIT3" 7.91913
"IFIT5" 8.14384841918945
"IFITM1" 10.8919
"IFITM2" 10.9177
"IFITM3" 11.2597
"IFNA1" 5.51147
"IFNA10" 6.30995
"IFNA14" 6.38186
"IFNA16" 5.39534
"IFNA17" 8.43365
"IFNA2" 5.32082
"IFNA21" 7.42685
"IFNA4" 6.66229
"IFNA5" 5.20576
"IFNA6" 5.01981
"IFNA7" 7.25369
"IFNA8" 4.74509
"IFNAR1" 8.1785
"IFNAR2" 9.32412719726562
"IFNB1" 6.12516
"IFNG" 6.78194
"IFNGR1" 9.27320003509521
"IFNGR2" 10.0958
"IFNW1" 5.72398
"IFRD1" 9.04059410095215
"IFRD2" 8.73893
"IFT122" 8.50335025787354
"IFT140" 5.56295
"IFT20" 8.7331
"IFT22" 6.96363
"IFT27" 8.2357230894676
"IFT46" 8.25758
"IFT52" 8.86301
"IFT57" 8.83084
"IFT74" 5.16053676605225
"IFT81" 7.30685
"IFT88" 7.72611
"IGBP1" 8.83766
"IGF1" 7.91843870024108
"IGF1R" 8.94215202331543
"IGF2" 7.40543
"IGF2-AS" 7.34798
"IGF2BP2" 7.34959
"IGF2BP3" 5.51768391977591
"IGF2R" 7.7402228617383
"IGFALS" 7.13406
"IGFBP1" 4.65475
"IGFBP2" 5.40484
"IGFBP3" 9.50396537780762
"IGFBP4" 8.50786
"IGFBP5" 9.87414461323325
"IGFBP6" 7.65094
"IGFBP7" 8.319322116814
"IGFLR1" 8.05597
"IGH" 6.67643889267783
"IGHD" 7.56989
"IGHG1" 7.53985542276485
"IGHM" 7.98450231552124
"IGHMBP2" 9.6087167364174
"IGHV5-78" 4.48659
"IGJ" 9.38784
"IGK" 6.88319
"IGKC" 9.75799708526303
"IGLC1" 11.3443412780762
"IGLJ3" 8.72724090683025
"IGLL1" 5.94507
"IGLL3P" 9.5853
"IGLV1-44" 7.29651404005075
"IGLV6-57" 5.54752
"IGLV@" 5.28053
"IGSF1" 7.71918
"IGSF3" 9.51221
"IGSF6" 6.04658
"IGSF9B" 6.61589429952116
"IHH" 8.005
"IK" 9.22265
"IKBKAP" 8.44239143184363
"IKBKB" 8.56479072570801
"IKBKE" 8.30909729003906
"IKBKG" 9.57436814902062
"IKZF1" 9.20944942011681
"IKZF2" 7.03657
"IKZF3" 6.13812
"IKZF4" 7.16477
"IKZF5" 6.45491
"IL10" 6.23338
"IL10RA" 7.12957
"IL10RB" 5.78085
"IL11" 8.05378578673134
"IL11RA" 7.07983
"IL12A" 5.84135
"IL12B" 4.84757
"IL12RB1" 7.16185
"IL12RB2" 5.66546
"IL13" 6.92577
"IL13RA1" 9.64675998687744
"IL13RA2" 5.86241
"IL15" 7.13940572738647
"IL15RA" 7.94504
"IL16" 7.4364070892334
"IL17A" 5.98980951309204
"IL17B" 5.56964
"IL17RA" 7.66776
"IL17RB" 8.33291
"IL17RC" 8.45328021651001
"IL18" 4.86032
"IL18BP" 8.29557
"IL18R1" 5.70758
"IL18RAP" 6.49516
"IL19" 8.25538
"IL1A" 7.01700258255005
"IL1B" 9.83783435821533
"IL1R1" 9.15351009368896
"IL1R2" 7.16490697860718
"IL1RAP" 6.96233081817627
"IL1RAPL1" 5.88857
"IL1RAPL2" 8.13339
"IL1RL1" 8.10919112045733
"IL1RL2" 6.63686
"IL1RN" 8.9975757598877
"IL2" 5.00742
"IL20RA" 7.31354
"IL21" 7.36217
"IL21R" 6.28622962781099
"IL22" 7.54574
"IL22RA1" 6.32981
"IL23A" 6.94145541867054
"IL24" 6.82509
"IL25" 8.21887
"IL26" 4.36738
"IL27RA" 6.76118469238281
"IL2RA" 8.06051052798395
"IL2RB" 8.68022
"IL2RG" 8.39122
"IL3" 5.91168
"IL32" 7.22292
"IL33" 5.58608
"IL36A" 7.28339
"IL36G" 5.53695
"IL36RN" 6.33038
"IL37" 6.08244
"IL3RA" 6.86805
"IL4" 5.55718612670898
"IL4R" 7.79631
"IL5" 4.6887
"IL5RA" 7.55604722757056
"IL6" 6.98092
"IL6R" 6.30517435073853
"IL6ST" 10.460686501399
"IL7" 4.77283
"IL7R" 7.77184
"IL9" 4.94147
"IL9R" 8.15304183959961
"ILF2" 7.28517
"ILF3" 9.21425556343286
"ILK" 9.65635
"ILKAP" 7.50317
"ILVBL" 9.66832586661354
"IMMT" 9.62997
"IMP3" 7.81728
"IMP4" 8.93229
"IMPA1" 8.56166
"IMPA2" 7.42453
"IMPACT" 6.33598
"IMPAD1" 7.94819
"IMPDH1" 8.9325
"IMPDH2" 11.3168
"IMPG1" 4.70387
"IMPG2" 5.72517
"INA" 7.48861
"INADL" 5.50529551195447
"INCENP" 7.59145
"INE1" 8.20958
"INF2" 8.29663
"ING1" 8.7978572845459
"ING2" 7.80913639068604
"ING3" 7.23178
"ING4" 8.51294708251953
"INHA" 6.54575
"INHBA" 6.1062175069661
"INHBB" 8.97663
"INHBC" 8.1674895816847
"INHBE" 4.5872
"INO80B" 8.76528
"INO80D" 8.67388
"INPP1" 7.91353
"INPP4A" 7.05723697594028
"INPP4B" 7.52416
"INPP5A" 9.20863
"INPP5B" 8.55236247204221
"INPP5D" 8.39515103962115
"INPP5E" 8.59068
"INPP5F" 7.62602
"INPP5J" 7.64112
"INPP5K" 8.63568046904404
"INPPL1" 8.45443
"INS" 6.10717
"INSIG1" 8.21639076027554
"INSIG2" 5.97618
"INSL3" 7.06581186676655
"INSL4" 6.74358
"INSL5" 5.92145
"INSL6" 6.11672
"INSM1" 5.73078
"INSR" 9.83109064878023
"INSRR" 6.19943
"INTS1" 8.20801667071285
"INTS12" 7.79165
"INTS3" 8.66036128997803
"INTS5" 8.83487433667561
"INTS6" 7.93984127044678
"INTS7" 7.212150721146
"INTS8" 8.66593
"INTS9" 7.69634
"INVS" 6.2950587272644
"IP6K1" 7.78375
"IP6K2" 8.65031
"IPCEF1" 6.74779
"IPO13" 8.47022
"IPO4" 8.14681
"IPO5" 9.48918310324846
"IPO7" 9.18311652888856
"IPO8" 6.48852
"IPO9" 8.211062052075
"IPP" 5.98257
"IPPK" 7.62319
"IQCA1" 6.42806
"IQCB1" 9.08003902435303
"IQCC" 6.38555
"IQCE" 6.75476408004761
"IQCG" 8.08935
"IQCH" 4.8104
"IQCK" 8.41438961029053
"IQGAP1" 9.78425216674805
"IQGAP2" 7.86833
"IQSEC1" 8.54669570922852
"IQSEC2" 6.86349
"IQSEC3" 6.96706
"IRAK1" 10.3521
"IRAK3" 6.29637440001394
"IRAK4" 6.64793
"IREB2" 4.64032
"IRF1" 9.81901
"IRF2" 8.29091
"IRF2BP1" 9.37344
"IRF3" 7.4328
"IRF4" 7.72536659240723
"IRF5" 8.40934467125695
"IRF6" 11.0448
"IRF7" 8.15356
"IRF8" 7.59719
"IRF9" 8.60222
"IRGC" 5.55454
"IRGQ" 8.89565849304199
"IRS1" 9.32394
"IRS2" 11.2291341332335
"IRS4" 6.77269
"IRX4" 7.63286
"IRX5" 7.63516
"ISCA1" 9.43136787414551
"ISCU" 9.70439
"ISG15" 7.08216
"ISG20" 8.88716627658979
"ISG20L2" 9.2798437710345
"ISL1" 5.87883
"ISLR" 7.74698
"ISOC1" 8.21268
"ISOC2" 7.60552
"IST1" 9.9996
"ISYNA1" 6.62682
"ITCH" 7.82489347701762
"ITFG1" 8.26273
"ITFG2" 6.46673
"ITGA1" 4.36479
"ITGA10" 8.53203
"ITGA2" 6.68203
"ITGA2B" 6.61449956893921
"ITGA3" 7.68122
"ITGA4" 5.47574234008789
"ITGA5" 8.25292
"ITGA6" 8.10725498199463
"ITGA7" 7.80564336894981
"ITGA8" 7.3701
"ITGA9" 6.82141
"ITGAE" 9.34859
"ITGAL" 5.6403
"ITGAM" 7.75969642973245
"ITGAV" 9.74503
"ITGAX" 8.09076
"ITGB1" 11.3660287857056
"ITGB1BP1" 7.47933578491211
"ITGB1BP2" 6.54515
"ITGB2" 7.24388
"ITGB3" 7.95694355335801
"ITGB3BP" 9.59592
"ITGB4" 7.82491924515152
"ITGB5" 10.5901590724915
"ITGB6" 6.14252816960368
"ITGB7" 7.54126
"ITGB8" 7.27312401832614
"ITGBL1" 8.32402263968516
"ITIH1" 8.11203
"ITIH2" 8.56268
"ITIH3" 6.08213
"ITIH4" 7.2739
"ITIH5" 6.7307
"ITK" 6.40061
"ITM2A" 8.60504958280053
"ITM2B" 11.1539821624756
"ITM2C" 7.5969
"ITPA" 9.76843
"ITPK1" 9.46755753226896
"ITPKA" 5.98043
"ITPKB" 7.84919
"ITPKC" 10.2965
"ITPR1" 6.82846164703369
"ITPR2" 7.39911498873954
"ITPR3" 9.05898060560197
"ITSN1" 8.84254345958535
"ITSN2" 8.98288536071777
"IVD" 7.47125703348488
"IVL" 7.35621
"IVNS1ABP" 8.11135381269176
"IZUMO4" 6.93018817901611
"JADE1" 10.3836
"JADE2" 9.36404821919288
"JADE3" 7.5832
"JAG1" 9.34997172387214
"JAG2" 8.09433469086346
"JAK1" 9.10847
"JAK2" 6.11773212645031
"JAK3" 8.16926860809326
"JAKMIP2" 6.19799184799194
"JAM2" 7.82238
"JAM3" 8.30752
"JARID2" 9.14415740966797
"JMJD1C" 7.85588
"JMJD4" 8.32598
"JMJD6" 8.55542462129013
"JOSD1" 9.21845
"JPH2" 5.95957
"JPH3" 5.84591
"JRK" 9.06225237685274
"JRKL" 6.75024
"JTB" 11.2755294657811
"JUN" 11.9924373626709
"JUNB" 9.33009
"JUND" 12.071664433928
"JUP" 9.04862
"KAL1" 8.0571
"KALRN" 6.41443204662687
"KANK1" 8.98793
"KANK2" 8.36170291900635
"KANK3" 6.20342
"KANSL1L" 4.71024
"KANSL2" 9.11221
"KANSL3" 7.43378
"KARS" 12.7143415854168
"KAT2A" 8.75149
"KAT2B" 6.56976
"KAT5" 8.29603579844729
"KAT6A" 10.1266288757324
"KAT6B" 8.60191305165577
"KAT7" 9.49386
"KAT8" 8.86223082618186
"KATNA1" 7.45666
"KATNB1" 9.26842021942139
"KATNBL1" 6.96685
"KAZALD1" 6.9267954826355
"KAZN" 8.81159973144531
"KBTBD11" 7.25506
"KBTBD2" 9.39721
"KBTBD4" 7.87959
"KCMF1" 10.4428
"KCNA1" 6.65572
"KCNA10" 7.0932
"KCNA2" 7.53863
"KCNA3" 6.27671
"KCNA4" 5.60322
"KCNA5" 7.35873
"KCNAB1" 6.76971314361664
"KCNAB2" 7.15566349029541
"KCNAB3" 6.39459
"KCNB1" 5.35459
"KCNB2" 7.89743364989901
"KCNC1" 6.87853
"KCNC2" 5.88677
"KCNC3" 6.86171
"KCNC4" 6.80326
"KCND1" 7.09494
"KCND2" 4.81202
"KCND3" 7.51732721259722
"KCNE1" 6.60655
"KCNE1L" 5.92037
"KCNE2" 7.31703
"KCNE4" 5.92855
"KCNF1" 6.474
"KCNG1" 7.4783501625061
"KCNG2" 6.19708
"KCNH1" 6.0661
"KCNH2" 7.82070981210178
"KCNH4" 6.91955
"KCNH6" 6.38704506307841
"KCNIP1" 6.37302
"KCNIP2" 7.27665
"KCNJ1" 6.92302640894655
"KCNJ10" 7.49648
"KCNJ13" 6.04354238510132
"KCNJ14" 6.48542
"KCNJ15" 8.03709049400388
"KCNJ16" 5.26414
"KCNJ2" 7.93288
"KCNJ3" 7.27130222320557
"KCNJ4" 6.20650434494019
"KCNJ5" 7.97045863102642
"KCNJ6" 6.74866
"KCNJ8" 7.84806156158447
"KCNJ9" 6.52029
"KCNK1" 7.50676604663724
"KCNK10" 6.00013
"KCNK12" 5.4536
"KCNK13" 5.7404
"KCNK15" 5.91215
"KCNK2" 5.62003
"KCNK3" 5.93233
"KCNK5" 6.16614
"KCNK7" 6.32408
"KCNMA1" 8.55426166036287
"KCNMB1" 8.16513
"KCNMB2" 7.30533
"KCNMB3" 7.7619
"KCNMB4" 8.49357
"KCNN1" 8.82208
"KCNN2" 5.37075
"KCNN3" 7.85938453674316
"KCNN4" 8.48695
"KCNQ1" 8.40566635131836
"KCNQ1DN" 7.19655
"KCNQ2" 7.14525347603772
"KCNQ3" 7.53533
"KCNQ4" 5.83759
"KCNS1" 8.74231
"KCNS3" 9.14299
"KCNV1" 5.85624265670776
"KCNV2" 5.17477
"KCTD12" 7.79626497109777
"KCTD13" 7.8992166519165
"KCTD15" 7.71508
"KCTD17" 7.19828
"KCTD2" 8.28090683981824
"KCTD20" 8.46803
"KCTD3" 5.81945
"KCTD5" 7.47512
"KCTD9" 6.93206
"KDELC1" 5.26483
"KDELR1" 6.73973
"KDELR2" 10.1781191587915
"KDELR3" 9.44429111480713
"KDM1A" 7.36238
"KDM2A" 9.24608612060547
"KDM3A" 7.87799
"KDM3B" 9.31357288360596
"KDM4A" 9.20162947251472
"KDM4B" 10.5308663937126
"KDM4C" 7.23340797424316
"KDM4D" 5.67399
"KDM5A" 8.54720687866211
"KDM5B" 8.96969215387467
"KDM5C" 8.84211
"KDM5D" 6.69176
"KDM6A" 6.69308387183163
"KDM6B" 9.16552862782723
"KDM7A" 7.00684
"KDM8" 7.03615
"KDR" 6.59815
"KDSR" 10.1641139984131
"KEAP1" 8.38504
"KEL" 7.95508
"KERA" 5.00826
"KHDRBS1" 10.8103628158569
"KHDRBS2" 7.36462
"KHDRBS3" 6.54566
"KHK" 7.59440666000653
"KHNYN" 8.94980827206304
"KHSRP" 8.5922766482506
"KIAA0020" 8.92299
"KIAA0040" 8.28812694549561
"KIAA0087" 4.75303
"KIAA0100" 7.98745965957642
"KIAA0101" 9.33005905151367
"KIAA0125" 7.64868307113647
"KIAA0141" 9.54572052293239
"KIAA0195" 8.28504
"KIAA0196" 8.41263
"KIAA0226" 8.57200908660889
"KIAA0226L" 8.26853275299072
"KIAA0232" 8.82715
"KIAA0247" 9.80713
"KIAA0319" 6.443
"KIAA0319L" 8.7734
"KIAA0355" 8.93707
"KIAA0368" 9.359540094635
"KIAA0391" 9.50321102142334
"KIAA0408" 5.06348
"KIAA0430" 6.49698
"KIAA0485" 8.26179587760953
"KIAA0509" 6.68416
"KIAA0513" 8.17122
"KIAA0556" 7.59266
"KIAA0586" 8.51727771759033
"KIAA0753" 8.06682
"KIAA0754" 4.76695
"KIAA0895" 5.44106
"KIAA0907" 9.04874
"KIAA0922" 7.83773
"KIAA0930" 9.10785138291731
"KIAA1024" 5.18109
"KIAA1033" 8.16833806739002
"KIAA1045" 6.33998775482178
"KIAA1107" 5.23373
"KIAA1109" 7.25622606277466
"KIAA1211L" 5.91992
"KIAA1279" 7.52075
"KIAA1324" 8.93701
"KIAA1456" 5.47498
"KIAA1462" 5.03313
"KIAA1467" 9.19356375298697
"KIAA1549L" 6.00061
"KIAA1551" 7.17781
"KIAA1598" 8.89184
"KIAA1614" 7.50899
"KIAA1644" 7.0233211517334
"KIAA1654" 7.00900602340698
"KIAA1661" 5.89529
"KIAA1731" 5.25425
"KIDINS220" 8.89194669285731
"KIF11" 5.04691
"KIF13A" 6.97874
"KIF13B" 9.42339
"KIF14" 5.64543
"KIF15" 6.9864
"KIF16B" 5.84686
"KIF17" 7.59912
"KIF18A" 4.6566
"KIF18B" 7.52665
"KIF1A" 5.87182140350342
"KIF1B" 9.01261
"KIF1C" 7.27589273452759
"KIF20A" 7.06896
"KIF20B" 6.78359
"KIF21B" 8.66083
"KIF22" 6.33913326263428
"KIF23" 4.59166
"KIF24" 5.22146
"KIF25" 7.7259316384114
"KIF25-AS1" 7.49755064223604
"KIF26B" 6.17518
"KIF2A" 7.37447606471611
"KIF2C" 7.50140714645386
"KIF3A" 6.16715
"KIF3B" 8.17459
"KIF3C" 8.31972503662109
"KIF4A" 6.85115
"KIF5A" 8.60196
"KIF5B" 9.68282032012939
"KIF5C" 9.24589214729066
"KIFAP3" 7.7583
"KIFC1" 9.02072
"KIFC3" 7.87666
"KIN" 7.07635
"KIR2DL2" 7.05567
"KIR2DL3" 8.17277
"KIR2DL4" 7.07474586456547
"KIR2DS1" 8.54393100738525
"KIR2DS3" 8.08797
"KIR2DS5" 7.6347
"KIR3DL1" 7.0549
"KIR3DL2" 6.41648
"KIR3DL3" 7.37954
"KIR3DX1" 7.23802518844604
"KIRREL" 6.80952
"KISS1" 6.19593
"KIT" 10.7793
"KITLG" 5.08221773412472
"KIZ" 8.5277
"KL" 5.20103
"KLC1" 9.0223457776175
"KLC2" 8.52075
"KLF1" 6.16733
"KLF10" 11.5389
"KLF11" 7.58384
"KLF12" 7.86940431376482
"KLF13" 6.31406
"KLF15" 8.83104
"KLF2" 10.151
"KLF3" 8.04993
"KLF3-AS1" 4.91802
"KLF4" 12.3134402462429
"KLF5" 7.54435643380938
"KLF6" 9.64466505163218
"KLF7" 8.68098
"KLF8" 5.64466
"KLF9" 7.94051391594186
"KLHDC10" 10.1925497446747
"KLHDC2" 9.67739
"KLHDC3" 8.42228076084073
"KLHDC4" 8.64227
"KLHDC8A" 6.87856
"KLHL11" 8.19804
"KLHL12" 6.91832
"KLHL18" 8.63637864706083
"KLHL2" 6.60945
"KLHL20" 7.73586004457656
"KLHL21" 9.43962
"KLHL22" 8.50967423441158
"KLHL24" 7.65781784057617
"KLHL25" 7.93703
"KLHL26" 7.41877
"KLHL28" 6.83761
"KLHL29" 6.58015
"KLHL3" 7.87065
"KLHL35" 8.10616008659532
"KLHL36" 6.96867
"KLHL4" 6.25423
"KLHL41" 4.45916
"KLHL5" 5.43498
"KLHL7" 7.1784911138547
"KLHL9" 9.2346775758632
"KLK1" 7.96497
"KLK10" 8.16581630706787
"KLK11" 8.2069
"KLK12" 7.71176
"KLK13" 7.83721733093262
"KLK14" 7.088
"KLK15" 5.50645
"KLK2" 7.5550981277183
"KLK3" 7.52984155795912
"KLK5" 7.88291
"KLK6" 6.65464
"KLK7" 7.23175
"KLK8" 7.48652
"KLKB1" 6.71718
"KLRAP1" 4.78979
"KLRB1" 7.06519
"KLRC3" 4.83075
"KLRC4" 4.46666
"KLRD1" 7.72117473918172
"KLRF1" 5.13637
"KLRG1" 7.73728
"KMO" 6.99299344439774
"KMT2A" 8.14036406277682
"KMT2B" 7.02837705612183
"KMT2D" 8.96432505369214
"KNG1" 6.37839100296643
"KNOP1" 7.5395622253418
"KNTC1" 6.06193
"KPNA1" 9.56985592496272
"KPNA2" 10.5849180221558
"KPNA3" 8.58008766174316
"KPNA4" 8.43620215139419
"KPNA5" 4.64901
"KPNA6" 9.20441722869873
"KPNB1" 10.772962670889
"KPTN" 8.48198
"KRAS" 8.43334865570068
"KRBOX4" 7.68
"KRCC1" 9.6771
"KREMEN2" 8.28194
"KRI1" 7.49644
"KRIT1" 6.88359403610229
"KRR1" 7.31093072891235
"KRT1" 6.87165
"KRT10" 10.282618522644
"KRT12" 6.61206
"KRT13" 5.42385
"KRT14" 9.13705
"KRT15" 11.0179
"KRT16" 5.98515
"KRT18" 11.5877
"KRT19" 11.1452
"KRT19P2" 7.00025
"KRT2" 7.93575
"KRT20" 6.0074
"KRT23" 10.1211
"KRT24" 5.82017
"KRT3" 5.33497
"KRT31" 6.66839
"KRT32" 7.16817
"KRT33A" 6.05341
"KRT33B" 7.37008
"KRT35" 6.44366
"KRT36" 6.68191
"KRT37" 6.85456
"KRT38" 7.94975
"KRT4" 7.59982538223267
"KRT5" 9.5539
"KRT6A" 5.71974
"KRT6B" 11.9906605176224
"KRT7" 9.77883052825928
"KRT75" 7.22261
"KRT76" 7.74301
"KRT8" 8.53591
"KRT81" 7.38258
"KRT83" 7.27867
"KRT84" 6.40894
"KRT85" 7.93205
"KRT8P12" 6.7266
"KRT9" 7.63895
"KRTAP1-1" 6.56234
"KRTAP1-3" 5.72875
"KRTAP4-7" 5.55218
"KRTAP5-8" 9.07622
"KRTAP5-9" 7.3302
"KRTAP9-9" 4.85821
"KSR1" 8.45864334637948
"KTN1" 10.1086466537885
"KXD1" 8.47141361236572
"KYNU" 8.89557838439941
"L1CAM" 8.7204523521524
"L1TD1" 5.43029
"L2HGDH" 5.7738
"L3MBTL1" 8.1557833702633
"LACTB2" 7.20911
"LAD1" 9.16524124145508
"LAG3" 6.7343
"LAGE3" 9.07429122924805
"LAIR1" 8.4624604106935
"LAIR2" 8.68737
"LALBA" 7.28724
"LAMA1" 6.02987
"LAMA2" 7.30476094143744
"LAMA3" 7.25223
"LAMA4" 7.74647287534563
"LAMA5" 8.70136
"LAMB1" 5.82607578116923
"LAMB2" 8.08207
"LAMB3" 7.11161
"LAMB4" 6.10181319713512
"LAMC1" 8.5624517804037
"LAMC2" 9.64784812927246
"LAMC3" 7.1866
"LAMP1" 13.0109403509682
"LAMP2" 10.0828720659722
"LAMP3" 6.61247
"LAMP5" 7.54881
"LAMTOR2" 7.64785
"LAMTOR3" 8.11135
"LAMTOR5" 10.1922855377197
"LANCL1" 9.00091423489526
"LANCL2" 8.17849
"LAP3" 8.20918
"LAPTM4A" 10.4344
"LAPTM4B" 12.0381746407514
"LAPTM5" 8.10056591033936
"LARGE" 8.51617959476281
"LARP1" 9.0834493487904
"LARP4" 8.45698833465576
"LARP4B" 7.90419244766235
"LARP6" 8.16441
"LARP7" 7.56397104263306
"LARS" 10.1213
"LARS2" 7.98070573806763
"LAS1L" 8.83032
"LASP1" 10.613
"LAT" 7.13741731643677
"LAT2" 8.33902835845947
"LATS1" 5.77484
"LAX1" 6.65918
"LBH" 8.5582
"LBP" 8.1557502746582
"LBR" 7.94085
"LBX1" 5.41781
"LCAT" 6.41674190816411
"LCE2B" 6.04734
"LCK" 6.8052953734117
"LCMT1" 8.80908
"LCMT2" 8.34890651702881
"LCN1" 6.36664
"LCN2" 7.94911
"LCP1" 8.71947
"LCP2" 8.17644293171871
"LCT" 7.36106
"LDB1" 8.6213144822766
"LDB2" 6.15067
"LDB3" 7.09310936165067
"LDHA" 11.6484
"LDHAL6B" 6.04186
"LDHB" 11.8573331251356
"LDHC" 7.0301
"LDLR" 10.6802287974398
"LDLRAD4" 7.88747962202993
"LDLRAP1" 8.19503254650196
